train_DIV_LOSS_epoch,train_loss_epoch,train_acc_epoch,epoch,step,lr,train_DIV_LOSS_step,train_loss_step,train_acc_step,val_DIV_LOSS,val_loss,val_acc,val_ece,test_DIV_LOSS,test_loss,test_acc,test_ece
0.0002918834506999701,0.0017645802581682801,1.0,115,3595,,,,,,,,,,,,
,,,116,3599,0.0750390961766243,0.00038726668572053313,0.0018542951438575983,1.0,,,,,,,,
,,,116,3599,,,,,0.0002234287530882284,0.0010840423638001084,1.0,0.0010743689490482211,0.7915355563163757,1.239831566810608,0.69319087266922,0.1949731856584549
0.0003306759463157505,0.001762194442562759,1.0,116,3626,,,,,,,,,,,,
,,,117,3649,0.06840690970420837,0.00029439397621899843,0.00160125270485878,1.0,,,,,,,,
,,,117,3649,,,,,0.00019470768165774643,0.0010792785324156284,1.0,0.001070795115083456,0.7923290729522705,1.2398959398269653,0.69319087266922,0.19475117325782776
0.00031141904764808714,0.0017508802702650428,1.0,117,3657,,,,,,,,,,,,
0.00031155103351920843,0.0017562061548233032,1.0,118,3688,,,,,,,,,,,,
,,,119,3699,0.06203484907746315,9.447029879083857e-05,0.0018386223819106817,1.0,,,,,,,,
,,,119,3699,,,,,0.00021421517885755748,0.0010764813050627708,1.0,0.0010672092903405428,0.792819619178772,1.2399040460586548,0.6934903860092163,0.1948392391204834
0.00030900569981895387,0.0017476915381848812,1.0,119,3719,,,,,,,,,,,,
,,,120,3749,0.055932048708200455,0.0006163647049106658,0.0016352749662473798,1.0,,,,,,,,
,,,120,3749,,,,,0.00017214247782249004,0.0010717862751334906,1.0,0.0010641765547916293,0.7928153276443481,1.239854097366333,0.6928913593292236,0.194424569606781
0.0003344812721479684,0.0017486859578639269,1.0,120,3750,,,,,,,,,,,,
0.00024451743229292333,0.0017503792187198997,1.0,121,3781,,,,,,,,,,,,
,,,122,3799,0.05010724812746048,0.00012457284901756793,0.0016391708049923182,1.0,,,,,,,,
,,,122,3799,,,,,0.00019712018547579646,0.0010700193233788013,1.0,0.0010614133207127452,0.7935230135917664,1.2400788068771362,0.6933905482292175,0.1945820301771164
0.00025752317742444575,0.0017376014729961753,1.0,122,3812,,,,,,,,,,,,
0.0002671712718438357,0.0017560350243002176,1.0,123,3843,,,,,,,,,,,,
,,,124,3849,0.04456879198551178,0.0004611048789229244,0.0016685568261891603,1.0,,,,,,,,
,,,124,3849,,,,,0.00019352907838765532,0.001067355158738792,1.0,0.0010589265730232,0.7936659455299377,1.2400375604629517,0.6933905482292175,0.19438937306404114
0.00031312910141423345,0.0017405288526788354,1.0,124,3874,,,,,,,,,,,,
,,,125,3899,0.03932461142539978,0.00043666359852068126,0.001966318814083934,1.0,,,,,,,,
,,,125,3899,,,,,0.00015870154311414808,0.0010637779487296939,1.0,0.0010567378485575318,0.7941579222679138,1.2403132915496826,0.6934903860092163,0.1946863979101181
0.0003017079725395888,0.001739094266667962,1.0,125,3905,,,,,,,,,,,,
0.0002985403116326779,0.001731289317831397,1.0,126,3936,,,,,,,,,,,,
,,,127,3949,0.03438222408294678,0.00032866597757674754,0.0019291240023449063,1.0,,,,,,,,
,,,127,3949,,,,,0.00018992964760400355,0.0010629802709445357,1.0,0.0010546898702159524,0.7938253879547119,1.2400959730148315,0.6933905482292175,0.19431591033935547
0.00031330875935964286,0.0017387132393196225,1.0,127,3967,,,,,,,,,,,,
0.00031759258126839995,0.0017276655416935682,1.0,128,3998,,,,,,,,,,,,
,,,129,3999,0.0297487061470747,0.00015777906810399145,0.001790737733244896,1.0,,,,,,,,
,,,129,3999,,,,,0.00017339501937385648,0.0010605384595692158,1.0,0.0010529112769290805,0.7941136360168457,1.2402726411819458,0.6932907104492188,0.19475719332695007
0.000360320060281083,0.0017376031028106809,1.0,129,4029,,,,,,,,,,,,
,,,130,4049,0.025430697947740555,0.00031081167981028557,0.0017449100269004703,1.0,,,,,,,,
,,,130,4049,,,,,0.0001932923187268898,0.0010599670931696892,1.0,0.0010515451431274414,0.7939366698265076,1.2403239011764526,0.6934903860092163,0.19491685926914215
0.0002732825232669711,0.0017304685898125172,1.0,130,4060,,,,,,,,,,,,
0.00032132837804965675,0.001750881434418261,1.0,131,4091,,,,,,,,,,,,
,,,132,4099,0.02143438160419464,0.0004485804820433259,0.001624434138648212,1.0,,,,,,,,
,,,132,4099,,,,,0.000174456145032309,0.0010580772068351507,1.0,0.0010503960074856877,0.7943831086158752,1.2403850555419922,0.6932907104492188,0.1947260946035385
0.00030777708161622286,0.0017252033576369286,1.0,132,4122,,,,,,,,,,,,
,,,133,4149,0.017765482887625694,1.5582088963128626e-05,0.0018711702432483435,1.0,,,,,,,,
,,,133,4149,,,,,0.00019045904628001153,0.001057750079780817,1.0,0.001049470854923129,0.7947271466255188,1.2404707670211792,0.6933905482292175,0.1948750913143158
0.0003281333192717284,0.0017399105709046125,1.0,133,4153,,,,,,,,,,,,
0.0002819350629579276,0.0017169350758194923,1.0,134,4184,,,,,,,,,,,,
,,,135,4199,0.014429259113967419,0.00032445433316752315,0.0017237607389688492,1.0,,,,,,,,
,,,135,4199,,,,,0.00018718387582339346,0.0010567476274445653,1.0,0.001048607868142426,0.7949186563491821,1.2406054735183716,0.6932907104492188,0.19461789727210999
0.0003076317661907524,0.0017229695804417133,1.0,135,4215,,,,,,,,,,,,
0.00032016090699471533,0.0017190088983625174,1.0,136,4246,,,,,,,,,,,,
,,,137,4249,0.011430487036705017,1.6203513951040804e-05,0.001482296735048294,1.0,,,,,,,,
,,,137,4249,,,,,0.0001728415081743151,0.0010554906912147999,1.0,0.001047859201207757,0.7952058911323547,1.2406160831451416,0.6934903860092163,0.19453366100788116
0.00036150531377643347,0.0017302221385762095,1.0,137,4277,,,,,,,,,,,,
,,,138,4299,0.00877346470952034,-2.9473143513314426e-05,0.0015281070955097675,1.0,,,,,,,,
,,,138,4299,,,,,0.00019322104344610125,0.0010558570502325892,1.0,0.001047425321303308,0.7952307462692261,1.2406635284423828,0.6934903860092163,0.19472457468509674
0.00029325525974854827,0.0017119237454608083,1.0,138,4308,,,,,,,,,,,,
0.0002960959100164473,0.0017250996315851808,1.0,139,4339,,,,,,,,,,,,
,,,140,4349,0.006461996119469404,0.0003846616600640118,0.0018056860426440835,1.0,,,,,,,,
,,,140,4349,,,,,0.00019959885685238987,0.001055703149177134,1.0,0.0010469937697052956,0.7953891158103943,1.2406872510910034,0.6934903860092163,0.19483990967273712
0.00031714129727333784,0.0017227826174348593,1.0,140,4370,,,,,,,,,,,,
,,,141,4399,0.00449939351528883,0.0006466767517849803,0.0016877673333510756,1.0,,,,,,,,
,,,141,4399,,,,,0.0002129003987647593,0.0010558988433331251,1.0,0.0010466671083122492,0.7954025268554688,1.2406977415084839,0.6933905482292175,0.19471855461597443
0.0002885539724957198,0.0017061942489817739,1.0,141,4401,,,,,,,,,,,,
0.0002656501601450145,0.0017141482094302773,1.0,142,4432,,,,,,,,,,,,
,,,143,4449,0.002888468327000737,0.00029891947633586824,0.001707862364128232,1.0,,,,,,,,
,,,143,4449,,,,,0.00020416092593222857,0.0010554254986345768,1.0,0.001046571764163673,0.7953988909721375,1.240710973739624,0.6934903860092163,0.19468849897384644
0.0003208326525054872,0.0017132197972387075,1.0,143,4463,,,,,,,,,,,,
0.00029123201966285706,0.0017074344214051962,1.0,144,4494,,,,,,,,,,,,
,,,145,4499,0.0016315279062837362,0.000161719013703987,0.001789111876860261,1.0,,,,,,,,
,,,145,4499,,,,,0.00019097149197477847,0.0010547913843765855,1.0,0.0010465001687407494,0.7954092025756836,1.2407177686691284,0.6934903860092163,0.1947735846042633
0.00028399607981555164,0.00172980478964746,1.0,145,4525,,,,,,,,,,,,
,,,146,4549,0.0007303730235435069,0.0003794078656937927,0.0016130036674439907,1.0,,,,,,,,
,,,146,4549,,,,,0.00019781425362452865,0.0010549770668148994,1.0,0.001046378631144762,0.7954251766204834,1.2407194375991821,0.6934903860092163,0.1947443187236786
0.00027040677377954125,0.0017272590193897486,1.0,146,4556,,,,,,,,,,,,
0.00030596632859669626,0.001714869518764317,1.0,147,4587,,,,,,,,,,,,
,,,148,4599,0.0001862944773165509,-7.808289956301451e-05,0.0017323883948847651,1.0,,,,,,,,
,,,148,4599,,,,,0.0001982191897695884,0.0010549884755164385,1.0,0.0010463643120601773,0.7954249382019043,1.240721583366394,0.6934903860092163,0.19488829374313354
0.000325688102748245,0.0017217597924172878,1.0,148,4618,,,,,,,,,,,,
,,,149,4649,7.163306747770548e-08,0.0003638843772932887,0.0018408584874123335,1.0,,,,,,,,
,,,149,4649,,,,,0.0001959330984391272,0.0010548518039286137,1.0,0.001046299934387207,0.7954078316688538,1.2407244443893433,0.6935902833938599,0.1949448436498642
0.00035563603159971535,0.0017161975847557187,1.0,149,4649,,,,,,,,,,,,
