train_loss_epoch,train_acc_epoch,train_acc_top5_epoch,epoch,step,lr,train_DIV_LOSS,train_esemble_loss,train_max_cosine,train_min_cosine,train_avg_cosine,train_loss_step,train_acc_step,train_acc_top5_step,val_DIV_LOSS,val_esemble_loss,val_max_cosine,val_min_cosine,val_avg_cosine,val_loss,val_acc,val_acc_top5,val_ece,test_DIV_LOSS,test_esemble_loss,test_max_cosine,test_min_cosine,test_avg_cosine,test_loss,test_acc,test_acc_top5,test_ece
,,,148,4899,0.10980747640132904,0.03880363702774048,3.9430854320526123,0.06663849204778671,0.017678095027804375,0.05596744641661644,-0.5284909009933472,0.8333333134651184,0.9166666865348816,,,,,,,,,,,,,,,,,,
,,,148,4899,,,,,,,,,,0.03518524020910263,4.042233467102051,0.05765797197818756,0.019121743738651276,0.05201847851276398,-0.4762738049030304,0.7350000143051147,0.9449999928474426,0.4082718789577484,0.04172156751155853,4.046035289764404,0.054242197424173355,0.019351493567228317,0.053689971566200256,-0.4332364797592163,0.7050861716270447,0.9175161123275757,0.3749487102031708
-0.7244807481765747,0.814393937587738,0.9324495196342468,148,4916,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,149,4949,0.10898315161466599,0.06797967851161957,4.0367960929870605,0.04244644194841385,0.012446143664419651,0.05218163877725601,-0.6609797477722168,0.7916666865348816,0.9166666865348816,,,,,,,,,,,,,,,,,,
-0.7728286981582642,0.8276515007019043,0.940025269985199,149,4949,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.781700611114502,0.8295454382896423,0.9463383555412292,150,4982,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,151,4999,0.10815362632274628,0.013894125819206238,3.978602886199951,0.04352214187383652,0.013228243216872215,0.035202763974666595,-1.0054657459259033,0.9166666865348816,0.9583333134651184,,,,,,,,,,,,,,,,,,
,,,151,4999,,,,,,,,,,0.0345001220703125,4.047295093536377,0.05476587638258934,0.017920803278684616,0.05005432292819023,-0.4881139397621155,0.75,0.9399999976158142,0.42982223629951477,0.03894257918000221,4.052623271942139,0.050868600606918335,0.017668168991804123,0.0507919080555439,-0.45118680596351624,0.7058857083320618,0.9178160429000854,0.37057676911354065
-0.7791339755058289,0.8200757503509521,0.939393937587738,151,5015,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8220309615135193,0.8364899158477783,0.9564393758773804,152,5048,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,153,5049,0.10731902718544006,0.011598578654229641,3.923121213912964,0.04481237381696701,0.014664607122540474,0.033618394285440445,-0.9748063087463379,0.8333333134651184,1.0,,,,,,,,,,,,,,,,,,
-0.8063982725143433,0.8207070827484131,0.941919207572937,153,5081,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,154,5099,0.10647948831319809,0.018254827708005905,4.044894695281982,0.035360708832740784,0.013299071229994297,0.03623047471046448,-0.7133883237838745,0.875,0.9583333134651184,,,,,,,,,,,,,,,,,,
,,,154,5099,,,,,,,,,,0.029539991170167923,4.058964729309082,0.05016672983765602,0.015526740811765194,0.04572491720318794,-0.5064392685890198,0.7350000143051147,0.9350000023841858,0.41000300645828247,0.034781940281391144,4.064469337463379,0.04696456715464592,0.015480248257517815,0.0467393696308136,-0.4617331624031067,0.7026880979537964,0.9163172245025635,0.3665723204612732
-0.8414474725723267,0.8244949579238892,0.9501262903213501,154,5114,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.7697144150733948,0.8162878751754761,0.9248737096786499,155,5147,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,156,5149,0.1056351363658905,0.011081062257289886,3.8916640281677246,0.03719571977853775,0.017572201788425446,0.03302881121635437,-1.0415167808532715,0.8333333134651184,1.0,,,,,,,,,,,,,,,,,,
-0.8024145364761353,0.8207070827484131,0.9387626051902771,156,5180,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,157,5199,0.10478609055280685,0.008394373580813408,4.026824951171875,0.03568418323993683,0.012746939435601234,0.029184672981500626,-0.7239782810211182,0.8333333134651184,0.9583333134651184,,,,,,,,,,,,,,,,,,
,,,157,5199,,,,,,,,,,0.03176284208893776,4.061007499694824,0.049624983221292496,0.014904912561178207,0.04562253877520561,-0.5131561160087585,0.7400000095367432,0.9399999976158142,0.39545416831970215,0.0342242605984211,4.069057941436768,0.0462520606815815,0.014847389422357082,0.045835480093955994,-0.4792155623435974,0.7037874460220337,0.9178158044815063,0.36233118176460266
-0.8217905759811401,0.8339646458625793,0.9425504803657532,157,5213,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8297902941703796,0.8131313323974609,0.9482323527336121,158,5246,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,159,5249,0.10393249243497849,0.02007441781461239,4.07895040512085,0.036780159920454025,0.011527820490300655,0.038567423820495605,-0.8427215814590454,0.7916666865348816,0.9583333134651184,,,,,,,,,,,,,,,,,,
-0.821254551410675,0.816919207572937,0.9375,159,5279,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,160,5299,0.10307446867227554,0.01124267466366291,4.094160079956055,0.05680453032255173,0.014153683558106422,0.0324307382106781,-0.7845628261566162,0.8333333134651184,0.9583333134651184,,,,,,,,,,,,,,,,,,
,,,160,5299,,,,,,,,,,0.02653156779706478,4.070718288421631,0.04603506624698639,0.013348815031349659,0.04204004257917404,-0.5435384511947632,0.7450000047683716,0.9350000023841858,0.4068581759929657,0.03016560524702072,4.077060699462891,0.04293016344308853,0.013357063755393028,0.0424957200884819,-0.5002565383911133,0.7063853144645691,0.9173160791397095,0.3615463078022003
-0.9037493467330933,0.8434343338012695,0.9646464586257935,160,5312,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.837001383304596,0.8295454382896423,0.9488636255264282,161,5345,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,162,5349,0.10221214592456818,0.0068325381726026535,3.999549388885498,0.035105325281620026,0.00953691266477108,0.024922586977481842,-0.7317911386489868,0.7916666865348816,0.875,,,,,,,,,,,,,,,,,,
-0.8724022507667542,0.8308081030845642,0.9507575631141663,162,5378,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,163,5399,0.10134566575288773,0.012952050194144249,4.076963424682617,0.02968280017375946,0.009540976956486702,0.02845424972474575,-0.555167555809021,0.625,0.9583333134651184,,,,,,,,,,,,,,,,,,
,,,163,5399,,,,,,,,,,0.026186440140008926,4.074944972991943,0.04339813068509102,0.012738637626171112,0.04047330841422081,-0.5678673386573792,0.7400000095367432,0.9399999976158142,0.39597153663635254,0.028893131762742996,4.083096504211426,0.0407596156001091,0.012844922952353954,0.04093702509999275,-0.5158772468566895,0.7066848278045654,0.9197144508361816,0.3587002456188202
-0.8732433915138245,0.8257575631141663,0.9551767706871033,163,5411,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.892819881439209,0.8421717286109924,0.9551767706871033,164,5444,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,165,5449,0.10047515481710434,0.008341936394572258,3.913140058517456,0.03900261968374252,0.010715597309172153,0.02781030349433422,-0.8890721797943115,0.8333333134651184,0.9166666865348816,,,,,,,,,,,,,,,,,,
-0.8701133131980896,0.8484848737716675,0.9444444179534912,165,5477,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,166,5499,0.09960074722766876,0.0703759491443634,4.001786231994629,0.03155269846320152,0.008583806455135345,0.047266885638237,-0.6464314460754395,0.6666666865348816,0.9166666865348816,,,,,,,,,,,,,,,,,,
,,,166,5499,,,,,,,,,,0.02031022310256958,4.085809707641602,0.040374428033828735,0.01131859514862299,0.03675879165530205,-0.5704943537712097,0.7450000047683716,0.9350000023841858,0.3873978555202484,0.025724630802869797,4.092584609985352,0.037966497242450714,0.01147615909576416,0.037971727550029755,-0.5228234529495239,0.7044864892959595,0.9179159998893738,0.35533463954925537
-0.9043956995010376,0.8503788113594055,0.9482323527336121,166,5510,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8684650659561157,0.814393937587738,0.940025269985199,167,5543,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,168,5549,0.09872256964445114,0.011737391352653503,3.97282075881958,0.04080316424369812,0.012450143694877625,0.034241605550050735,-1.123704433441162,0.9166666865348816,0.9583333134651184,,,,,,,,,,,,,,,,,,
-0.8546594381332397,0.8137626051902771,0.9444444179534912,168,5576,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,169,5599,0.09784077107906342,0.004853200167417526,4.003625392913818,0.025658804923295975,0.008973287418484688,0.020947571843862534,-1.0307505130767822,0.875,0.9583333134651184,,,,,,,,,,,,,,,,,,
,,,169,5599,,,,,,,,,,0.021812818944454193,4.089921474456787,0.038203801959753036,0.010693889111280441,0.03621317446231842,-0.5824747085571289,0.7450000047683716,0.9350000023841858,0.3834613561630249,0.024326622486114502,4.0987324714660645,0.03618911653757095,0.010907052084803581,0.036520686000585556,-0.5433791279792786,0.7077838778495789,0.9185153841972351,0.352590948343277
-0.8471323847770691,0.8162878751754761,0.9431818127632141,169,5609,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.882106602191925,0.8295454382896423,0.940025269985199,170,5642,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,171,5649,0.09695547819137573,0.006406431086361408,3.9887499809265137,0.026374738663434982,0.00723839458078146,0.022241586819291115,-1.1755772829055786,0.875,0.9583333134651184,,,,,,,,,,,,,,,,,,
-0.9234997034072876,0.8440656661987305,0.9570707082748413,171,5675,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,172,5699,0.09606681764125824,0.00462309829890728,4.034917831420898,0.02860514260828495,0.009359434247016907,0.021948697045445442,-1.1032495498657227,0.9583333134651184,0.9583333134651184,,,,,,,,,,,,,,,,,,
